OBJECTID,GRID_ID,tas,Shape__Area,Shape__Length
141,AO-93,8.761967659,0.0184960714566529,0.558695249653748
142,AP-93,8.827021599,0.0184981457997822,0.558723382846427
143,AQ-93,9.60918808,0.018500192490734,0.558751121017058
144,AR-93,10.239326477,0.0185023201038348,0.558780991030737
145,AS-93,10.360212326,0.0185039533704128,0.558803419394264
146,AT-93,11.163654327,0.0185053075206412,0.558821531552605
147,AU-93,10.991639137,0.0185066338891602,0.558840339531418
148,AV-93,10.80599308,0.0185075229021123,0.558852674139625
149,AW-93,10.337774277,0.0185083819161349,0.55886511670772
150,AX-93,10.036133766,0.0185090287043934,0.558873835819036
151,AY-93,9.852599144,0.018509203693462,0.558875287506719
152,AZ-93,10.078309059,0.0185093401725922,0.558877205558857
153,BA-93,10.455461502,0.0185091821760324,0.558874972161234
154,BB-93,10.39772892,0.0185087332257154,0.558868363029192
155,BC-93,10.683760643,0.0185081006856223,0.55885929785874
156,BD-93,10.520953178,0.018507554972846,0.558852649160229
157,BE-93,10.227010727,0.0185062768867468,0.55883350036433
158,BF-93,10.299543381,0.0185051152899227,0.558818514340877
159,BG-93,10.312337875,0.0185035367833706,0.558797458717837
160,BH-93,10.492746353,0.0185018328026239,0.558774966637536
161,BI-93,10.414260864,0.0184995634860634,0.558742990188967
162,BJ-93,10.400017738,0.0184972197093352,0.558710645240492
163,BK-93,10.582612991,0.0184945931097687,0.55867357001514
164,BL-93,10.504397392,0.0184919528933154,0.558637472943863
165,BM-93,10.386576653,0.0184891279464425,0.558598952409845
166,BN-93,10.517698288,0.0184861230565225,0.558558124706986
167,BO-93,10.661197662,0.018482777981955,0.558511468096016
